Codigo Instancia,Nit,Fecha Corte,Punto Entrada,Estado Verificación,Periodo,Ganancia (pérdida),"Otro resultado integral, neto de impuestos, diferencias de cambio por conversión","Otro resultado integral, neto de impuestos, ganancias (pérdidas) actuariales por planes de beneficios definidos","Otro resultado integral, neto de impuestos, ganancias (pérdidas) por revaluación","Total otro resultado integral que no se reclasificará al resultado del periodo, neto de impuestos","Ganancias (pérdidas) por coberturas de flujos de efectivo, neto de impuestos","Total otro resultado integral que se reclasificará al resultado del periodo, neto de impuestos","Participación de otro resultado integral de subsidiarias, asociadas y negocios conjuntos contabilizados utilizando el método de la participación que se reclasificará al resultado del periodo, neto de impuestos",Total otro resultado integral,Resultado integral total
163157,800042325,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-272486,,-54013,,-54013,,,,3658033,3385547
163157,800042325,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,105173,,9412,,9412,,,,9412,114585
163158,830029017,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,364983,,,,,,,,,
163158,830029017,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,377858,,,,,,,,,
163164,830067557,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1918090,,,,,,,,,
163164,830067557,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,965554,,,,,,,,,
163165,860033616,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,309912,,,,,,,,,
163165,860033616,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,469736,,,,,,,,,
163171,860077649,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,206816,,,,,,,,,206816
163171,860077649,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,317524,,,,,,,,,317524
163206,830136915,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,190532,,,,,,,,,
163206,830136915,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,57823,,,,,,,,,
163224,900185017,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,23858,,,,,,,,,
163224,900185017,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-188758,,,,,,,,,
163238,800119214,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,26658,,,,,,,,,
163238,800119214,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,299661,,,,,,,,,
163333,890905253,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,551301,,,,,,,,,
163333,890905253,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,221139,,,,,,,,,
163356,800189925,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2267733,,,,,,,,,
163356,800189925,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1863147,,,,,,,,,
163377,800042414,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2075973,0,0,-719,-719,,,,-719,2075254
163377,800042414,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1493770,0,0,20287,20287,,,,20287,1514057
163387,800024151,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3542192,,,,,,,,,3542192
163387,800024151,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2881483,,,,,,,,,2881483
163434,900326115,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,538800,0,0,0,0,0,0,,0,538800
163434,900326115,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,11755,0,0,0,0,0,0,,0,11755
163453,800064761,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,414000,,,,,,,,,
163453,800064761,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,463335,,,,,,,,,
163495,860028019,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-262602,,,,,,,,,
163495,860028019,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,244598,,,,,,,,16416,261014
163555,811039217,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,397240,,,,,,,,,
163555,811039217,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,433329,,,,,,,,,
163569,900578115,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,111164,,,,,,,,,
163569,900578115,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,226561,,,,,,,,,
163639,900572420,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,987173,,,,,,,,,
163639,900572420,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,89491,,,,,,,,,
163660,900227615,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-335330,,,,,,,,,
163660,900227615,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-971145,,,,,,,,,
163663,860001615,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,578690,,,,,,,,,
163663,860001615,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-467673,,,,,,,,,
163671,816003858,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,31918308,,,,,,,,,31918308
163671,816003858,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-24825642,,,,,,,,,-24825642
163676,860033815,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-825910,0,,,0,,,,0,-825910
163676,860033815,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-119898,,,,,,,,1400107,1280209
163699,860023380,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1202470,,,842761,842761,,,,842761,2045231
163699,860023380,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,925116,,,,,,,,,925116
163711,860519715,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1149277,,,,,,,,,1149277
163711,860519715,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2133549,,,,,,,,,2133549
163717,900084240,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,730429122,,,,,,,,-60939423,669489699
163717,900084240,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,22842215,,,,,,,,-1340851,21501364
163728,900734913,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,392692,0,0,0,0,0,0,,0,392692
163728,900734913,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,236421,0,0,0,0,0,0,,0,236421
163772,900676514,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,122739,,,,,,,,,
163772,900676514,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,91848,,,,,,,,,
163784,900390814,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1209877,,,,,,,,,
163784,900390814,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1352579,,,,,,,,,
163809,900744523,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-5636,0,0,0,0,0,0,,0,-5636
163809,900744523,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,9020,0,0,0,0,0,0,,0,9020
163817,890929315,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,565830,,,,,,,,,
163817,890929315,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,124937,,,,,,,,,
163845,900077164,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-66702,,,,0,-30685,-30685,,-30685,-97387
163845,900077164,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1148566,,,,0,-560138,-560138,,-560138,588428
163919,900009336,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,43993,,,,,,,,,
163919,900009336,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,7415635,,,,,,,,,
163930,890311123,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,57310,,,,,,,,,
163930,890311123,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,73807,,,,,,,,,
163998,900409960,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,747686,,,,,,,,,
163998,900409960,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,245213,,,,,,,,,
164052,830050919,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,147904,,,,,,,,,147904
164052,830050919,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,41323,,,,,,,,,41323
164072,900229438,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2052630,,,,,,,,,
164072,900229438,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,203866,,,,,,,,,
164077,890800120,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,355005,,,,,,,,,
164077,890800120,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,315390,,,,,,,,,
164091,900231242,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,479913,,,,,,,,,
164091,900231242,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-60236,,,,,,,,,
164098,830122426,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,162445,,,,,,,,,162445
164098,830122426,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,172854,,,,,,,,,172854
164110,900137118,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-255101,0,0,0,0,0,0,,0,-255101
164110,900137118,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-199174,0,0,0,0,0,0,,0,-199174
164112,811035528,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1877087,,,,,,,,,
164112,811035528,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,7628410,,,,,,,,,
164128,900291838,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,5868513,,,-3339190,-3339190,,,,-3339190,2529323
164128,900291838,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3951418,,,,,,,,,3951418
164130,805009239,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1144133,,,,,,,,,
164130,805009239,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2366249,,,,,,,,,
164150,822004586,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,356775,,,,,,,,,356775
164150,822004586,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,328007,,,,,,,,,328007
164156,802013222,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-221616,,,,,,,,,
164156,802013222,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-172360,,,,,,,,,
164171,830508017,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-3964445,,,,,,,,,
164171,830508017,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,50805,,,,,,,,,
164215,890100026,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1036415,,,,,,,,,
164215,890100026,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,28621761,,,,,,,,,
164218,800072618,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,446017,,,,,,,,,446017
164218,800072618,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-272789,,,,,,,,,-272789
164224,800164923,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1499134,,,,,,,,,
164224,800164923,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,186794,,,,,,,,,
164228,890936071,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,13025467,0,0,0,0,-117977,-117977,,-117977,12907490
164228,890936071,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,11207563,0,0,0,0,0,0,,0,11207563
164238,830000818,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4429692,,,818524,818524,,,,818524,5248216
164238,830000818,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1782296,,,1816803,1816803,,,,1816803,3599099
164260,830510920,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,205804,,,,,,,,,205804
164260,830510920,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,763229,,,27911,27911,,,,27911,791140
164262,800029122,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,40157,0,0,2570755,2570755,0,0,,3688054,3728211
164262,800029122,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,24812,0,0,2546265,2546265,0,0,,3621654,3646466
164294,900070446,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,618859,,,,,,,,,
164294,900070446,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,469646,,,,,,,,,
164296,900468521,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,509396,,,,,,,,279019,788415
164296,900468521,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,253613,,,,,,,,,253613
164301,800208146,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,6508260,,,,,,,,,
164301,800208146,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,24723946,,,,,,,,,
164311,900400448,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-2923391,,,-3404980,-3404980,,,,-3404980,-6328371
164311,900400448,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-5730539,,,262926,262926,,,,262926,-5467613
164312,900191920,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,408376,,,,,,,,,408376
164312,900191920,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1516978,,,,,,,,,1516978
164318,900074019,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-5816,,,,,,,,,
164318,900074019,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-47601,,,,,,,,,
164342,900573793,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-105999,,,,,,,,,-105999
164342,900573793,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3957,,,,,,,,,3957
164357,900341322,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1786889,,,,,,,,,
164357,900341322,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2343663,,,,,,,,,
164388,900902943,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,552279,,,,,,,,,
164388,900902943,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,659933,,,,,,,,,
164391,860523572,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,178175,,,,,,,,,
164391,860523572,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,210805,,,,,,,,,
164396,860090222,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,8035962,,,,,,,,,
164396,860090222,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,8217754,,,,,,,,,
164414,900100417,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-6919124,,,,,,,,,
164414,900100417,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1645532,,,,,,,,,
164447,800155224,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2240906,,,,,,,,,2240906
164447,800155224,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3213671,,,,,,,,,3213671
164452,830038520,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,470859,-50175,,,-50175,,,,244678,715537
164452,830038520,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,589243,-90766,,,-90766,,,,312456,901699
164474,890320910,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,9213700,,,,,,,,,
164474,890320910,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,14439763,,,,,,,,,
164481,900214938,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,263475,,,,,,,,,263475
164481,900214938,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,58817,,,,,,,,,58817
164482,900280445,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,476874,,,,,,,,,
164482,900280445,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,17677,,,,,,,,,
164530,800041030,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,924490,,,,,,,,,924490
164530,800041030,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3768425,,,,,,,,,3768425
164534,900745022,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-4407190,,,,,,,,,
164534,900745022,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-21697598,,,,,,,,,
164583,900371519,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,185418,0,0,0,0,0,0,,0,185418
164583,900371519,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,154098,,,,,,,,,154098
164611,900029642,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4240187,0,0,0,0,0,0,,0,4240187
164611,900029642,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2397630,0,0,0,0,0,0,,0,2397630
164615,900399741,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,128666,0,0,0,0,0,0,,0,128666
164615,900399741,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,116970,0,0,0,0,0,0,,0,116970
164631,890900323,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1391198,,,,,,,,,
164631,890900323,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,570098,,,,,,,,,
164644,860037932,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,167450,,,,,,,,,
164644,860037932,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,190760,,,,,,,,,
164656,811036237,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,586272,,,,,,,,,586272
164656,811036237,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,443508,,,,,,,,,443508
164660,830099418,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,651955,,,,,,,,,
164660,830099418,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1117390,,,,,,,,,
164664,830045144,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-140949,0,0,0,0,0,0,,0,-140949
164664,830045144,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-359141,0,0,0,0,0,0,,0,-359141
164668,901135822,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1836,,,,,,,,,
164668,901135822,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1779,,,,,,,,,
164684,900721334,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2514859,,,,,,,,,2514859
164684,900721334,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-1352861,,,,,,,,,-1352861
164686,890113551,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,602060,,,,,,,,,
164686,890113551,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1304862,,,,,,,,,
164694,900397224,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,838529,,,,,,,,,
164694,900397224,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,249506,,,,,,,,,
164714,805026021,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,4651798,,,,,,,,,
164714,805026021,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,3209784,,,,,,,,,
164740,890929122,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2992388,,,,,24619,24619,,24619,3017007
164740,890929122,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2419666,,,,,,,,0,2419666
164785,800079849,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,104516,,,,,,,,,
164785,800079849,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,418119,,,,,,,,,
164789,900035380,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-38131162,,,,,,,,,
164789,900035380,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-6577647,,,,,,,,,
164798,830504054,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1088474,,,4419974,4419974,,,,4419974,5508448
164798,830504054,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1878384,,,,,,,,,1878384
164822,890936900,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-1099700,,,,,,,,,
164822,890936900,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1217,,,,,,,,,
164837,900755124,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-3515,,,2757547,2757547,,,,2757547,2754032
164837,900755124,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-32523,,,,,,,,,-32523
164859,830121418,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,201383,0,0,-3571585,-3571585,0,0,,-3571585,-3370202
164859,830121418,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2642294,0,0,0,0,0,0,,0,2642294
164861,830048433,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,273688,,,,,,,,,
164861,830048433,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,334910,,,,,,,,,
164921,900025118,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,215435,,,,,,,,,
164921,900025118,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,149222,,,,,,,,,
164951,860535145,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-341297,,,,,,,,,
164951,860535145,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-706997,,,,,,,,,
164956,890311243,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-6734512,,,,,,,,,-6734512
164956,890311243,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,346998,,,,,,,,,346998
164958,900215626,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,301953,0,0,0,0,0,0,,0,301953
164958,900215626,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,16502,0,0,0,0,0,0,,0,16502
164969,900770022,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-246311,,,,,,,,,
164969,900770022,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-136075,,,,,,,,,
164991,890917832,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1175493,,,,,,,,,
164991,890917832,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-648732,,,,,,,,,
164995,890207641,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,328216,,,,,,,,,328216
164995,890207641,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,689591,,,,,,,,,689591
165049,900424624,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,72945,0,0,807,807,,,,807,73752
165049,900424624,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,89181,,,,,,,,,89181
165088,901132727,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-22337289,0,0,0,0,0,0,,,-22337289
165088,901132727,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-16750584,,,,,,,,,
165099,811016320,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,140361,,,,,,,,,
165099,811016320,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1136060,,,,,,,,,
165115,804005319,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3574782,,,-1686660,,,,,,3574782
165115,804005319,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1609492,,,19005430,,,,,,1609492
165123,900237819,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-689031,,,,,,,,,
165123,900237819,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-563271,,,,,,,,,
165138,830140490,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,592087,,,-579879,-579879,,,,-579879,12208
165138,830140490,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1451098,,,-16851,-16851,,,,-16851,1434247
165186,900361734,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-5213,,,,,,,,,-5213
165186,900361734,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,0,,,,,6243,6243,,6243,6243
165200,900433826,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,229978,,,,,,,,,
165200,900433826,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,189742,,,,,,,,,
165202,900512522,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,-395810,,,,,,,,,
165202,900512522,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,-117977,,,,,,,,,
165211,800170523,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,2934868,,,-2752294,-2752294,,,,-2752294,
165211,800170523,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2434265,,,,,,,,,2434265
165227,830100134,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,1599709,0,0,0,0,3243122,3243122,,3243122,4842831
165227,830100134,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,2040597,0,0,0,0,-87835,-87835,,-87835,1952762
165237,890116722,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Actual,3712968,,,,,,,,,3712968
165237,890116722,12/31/2019,50 NIIF Pymes - Separados,V,Periodo Anterior,1044597,,,,,,,,,1044597
