Codigo Instancia,Nit,Fecha Corte,Punto Entrada,Se reunió el Máximo Órgano Social para considerar los estados financieros,Valor de las utilidades decretadas en miles de pesos (ejercicio inmediatamente anterior),Razón social de la sociedad,Objeto social principal,Clasificación Industrial Internacional Uniforme Versión 4 A.C,Corte de cuentas según estatutos,Fecha de constitución (Aaaa-Mm-Dd),Fecha de vencimiento (Aaaa-Mm-Dd),Estado actual,Tipo societario,La sociedad es,Dirección de notificación judicial registrada en Cámara de Comercio,Departamento de la dirección de notificación judicial,Ciudad de la dirección de notificación judicial,Dirección del domicilio,Departamento de la dirección del domicilio,Ciudad de la dirección del domicilio,Teléfono del domicilio,Celular corporativo,E-mail de la sociedad,Matricula mercantil número,Domicilio casa matriz sucursal de sociedad extranjera,País del domicilio casa matriz sucursal de sociedad extranjera,La compañía está obligada a tener Revisor fiscal?,El Revisor fiscal pertenece a una firma?,A que firma pertenece el Revisor Fiscal?,Los estados finacieros estan acompañados del dictamen del revisor fiscal?,Concepto del Revisor fiscal en su informe,Estos estados financieros presentan información reexpresada?,La información reexpresada corresponde a:,Reexpresión según normatividad que aplique,"La Entidad posee inversiones en subsidiarias, asociadas y/o negocios conjuntos?"
160058,900190264,12/31/2019,50 NIIF Pymes - Separados,Si,,VINSA INVERSIONES SAS,"INVERSION EN BIENES MUEBLES E INMUEBLES, LA ADQUISICION ,ADMINISTRACION, ARRENDAMIENTO, GRAVAMEN O ENAJENACION DE ESTOS. LA PARTICIPACION COMO SOCIA O ASOCIADA EN CUALQUIER TIPO DE SOCIEDADES",L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,01. ANUAL,12/18/2007,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 7 No 83-29 OF 603,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CRA 7 No 83-29 OF 603,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6230026,3123965193,info@vinsa.com.co,1760787,,,Si,No,,Si,03. LIMPIO,Si,1. Modificación información corte anterior,,Si
160093,860033419,12/31/2019,50 NIIF Pymes - Separados,Si,,FAMOC DEPANEL S.A.,"DISENAR, FABRICAR, DISTRIBUIR, SUMINISTRAR TRANSPORTAR, COMPRAR,VENDER, COMERCIALIZAR Y ADMINISTRAR ACABADOS ARQUITECTONICOS, DIVISIONES, MUEBLES Y ENSERES, DE TODA CLASE Y ESPECIE DENTRO Y FUERA DEL TERRITORIO NACIONAL;",C3110 - Fabricación de muebles,01. ANUAL,4/27/1972,4/26/2050,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,KM 14 VIA BOGOTA MEDELLIN PLANTA ELCEREZO,CUNDINAMARCA,MADRID-CUNDINAMARCA,KM 14 VIA BOGOTA MEDELLIN PLANTA ELCEREZO,CUNDINAMARCA,MADRID-CUNDINAMARCA,5935580,3143587370,contabilidad@famoc.net,11137,,,Si,No,,Si,03. LIMPIO,No,,,Si
160097,900210124,12/31/2019,50 NIIF Pymes - Separados,Si,,ESTRUCTURAS Y DESARROLLOS S.A,CONSTRUCCION OBRAS DE INGENIERIA CIVIL,F4290 - Construcción de otras obras de ingeniería civil,01. ANUAL,3/12/2008,3/31/2055,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 25 A # 10-40,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CARRERA 25 A # 10-40,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3111108,3104395690,eydcontador@gmail.com,395601,,,Si,No,,Si,03. LIMPIO,No,,,Si
160099,900773129,12/31/2019,50 NIIF Pymes - Separados,Si,404311,DEL RIO INVERSIONES SAS,TENENCIA E INVERSION DE INMUEBLES Y DE ACCIONES,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",02. SEMESTRAL,9/17/2014,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 59 # 5 30,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CL 59 # 5 30,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,4320341,3009121644,contador_rio@flexportdecolombia.com.co,2499525,,,Si,Si,OPC RIVEROS SAS,Si,03. LIMPIO,No,,,Si
160119,900464622,12/31/2019,50 NIIF Pymes - Separados,Si,,UBICACIONES EMPRESARIALES S.A.S,LA SOCIEDAD TENDRÁ COMO OBJETO SOCIAL LA REALIZACIÓN DE CUALQUIER ACTO LICITO,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,01. ANUAL,6/14/2011,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Calle 7 D 43 A 99 P 6,ANTIOQUIA,MEDELLIN-ANTIOQUIA,Calle 7 D 43 A 99 P 6,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3111616,3146308781,contabilidad@londonogomez.com,21-455614-12,,,Si,No,,Si,03. LIMPIO,No,,,Si
160126,900590016,12/31/2019,50 NIIF Pymes - Separados,Si,,TECNICAS TERITORIAELS Y URBANAS SL SUCURSAL COLOMBIA,CONSULTORIA,M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,01. ANUAL,1/25/2013,12/31/9999,ACTIVA,02. SUCURSAL EXTRANJERA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CLL 75 NO15-32,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CLL 75 NO15-32,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,3462640,3142710913,TTU.COLOMBIA@GMAIL.COM,2291678,ZURBANO 92 MADRID,245 - ESPAÑA,Si,No,,Si,03. LIMPIO,No,,,Si
160157,900280718,12/31/2019,50 NIIF Pymes - Separados,Si,,INVERSIONES MASOPASA S.A.S. ,"SE DEDICARA A GESTIONAR. ADQUIRIR, ADMINISTRAR, COMERCIALIZAR, COBRAR, RECAUDAR, INTERMEDIAR, ENAJENAR Y ARRENDAR, A CUALQUIER TITULO, TODA CLASE DE BIENES INMUEBLES , MUEBLES ACCIONES, TITULOS VALORES, DERECHOS CONTRACTUALES, FIDUCIARIOS, CREDITICIOS O LITIGIOSOS, DE IGUAL FORMA LA PROMOCION, CONSTRUCCION, REHABILITACION, CONSERVACION, PARCELACIO, URBANIZACION, INTERMEDIACION, EXPLOTACION Y ARRENDAMIENTO DE TODA CLASE DE EDIFICACIONES Y TERRENOS.  ",L6820 - Actividades inmobiliarias realizadas a cambio de una retribución o por contrata,01. ANUAL,3/9/2009,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,BRR MANGA CRA 17A 24 178 PISO 2 OF.207 ,BOLIVAR,CARTAGENA-BOLIVAR,BRR MANGA CRA 17A 24 178 PISO 2 OF.207 ,BOLIVAR,CARTAGENA-BOLIVAR,6928009,3104058697,magin.ortiga@hotmail.com ,09-258103-12 ,,,Si,No,,Si,03. LIMPIO,No,,,Si
160170,800151407,12/31/2019,50 NIIF Pymes - Separados,Si,,EL BRECHON SA,"LA INVERSION DE CAPITAL EN ACTIVIDADES DE PRODUCCION, DISTRIBUCION COMERCIALIZACION Y FOMENTO DE BIENES QUE PRODUZCAN UTILIDADES SOCIALES LA INVERSION DE CAPITAL EN ACTIVIDADES DE PRODUCCION, DISTRIBUCION COMERCIALIZACION Y FOMENTO DE BIENES QUE PRODUZCAN UTILIDADES SOCIALES",A0150 - Explotación mixta (agrícola y pecuaria),01. ANUAL,10/29/1991,10/29/2062,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 12 71 13 PS 2 ,BOGOTA D.C.,CHAPINERO-BOGOTA D.C.,CR 12 71 13 PS 2 ,BOGOTA D.C.,CHAPINERO-BOGOTA D.C.,7023644,3015748692,andrea_8892@hotmail.com,479493,,,Si,No,,Si,03. LIMPIO,No,,,Si
160181,800214137,12/31/2019,50 NIIF Pymes - Separados,Si,,CONSTRUCTORA GOMEZ ASOCIADOS SAS,CONSTRUCCION INTERVENTORIA ADMON DELEGADA DE PROYECTOS DE INGENIERIA CIVIL,F4290 - Construcción de otras obras de ingeniería civil,01. ANUAL,9/17/1997,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 44A 32C SUR 34,ANTIOQUIA,ENVIGADO-ANTIOQUIA,CARRERA 44A 32C SUR 34,ANTIOQUIA,ENVIGADO-ANTIOQUIA,4442777,3137829208,info@zinerco.com,26677,,,Si,No,,Si,03. LIMPIO,No,,,Si
160221,860053912,12/31/2019,50 NIIF Pymes - Separados,Si,,AGROPECUARIA MARAVELEZ SAS,"Explotacion de negocios agrícolas, ganaderos y forestales ",A0121 - Cultivo de frutas tropicales y subtropicales,01. ANUAL,2/21/1976,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Cr 76 No. 127 B 75,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,Cr 76 No. 127 B 75,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,4650724,3168328342,perezmarulanda@gmail.com,71135,,,Si,No,,Si,03. LIMPIO,No,,,Si
160226,900115715,12/31/2019,50 NIIF Pymes - Separados,Si,,MOCARE SAS,"COMERCIALIZACION MINORISTA DE COMBUSTIBLES, LUBRICANTES Y ARRIENDO DE BIENES PROPIOS",G4731 - Comercio al por menor de combustible para automotores,01. ANUAL,10/30/2006,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 17 12 21,ATLANTICO,BARRANQUILLA-ATLANTICO,CALLE 17 12 21,ATLANTICO,BARRANQUILLA-ATLANTICO,3861830,3145195904,mocareltda@hotmail.com,423442,,,Si,No,,Si,03. LIMPIO,No,,,Si
160281,900618804,12/31/2019,50 NIIF Pymes - Separados,Si,,PROINGCA SAS,CONSTRUCCION DE OBRAS CIVILES,F4290 - Construcción de otras obras de ingeniería civil,01. ANUAL,5/20/2013,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 8 No. 7 88,CUNDINAMARCA,TOCANCIPA-CUNDINAMARCA,CALLE 8 No 7 88,CUNDINAMARCA,TOCANCIPA-CUNDINAMARCA,8697016,3187886663,correspondencia.proingca@gmail.com,2323221,,,Si,No,,Si,03. LIMPIO,No,,,Si
160282,900129117,12/31/2019,50 NIIF Pymes - Separados,Si,,COMERCIALIZADORA INDUCASCOS SAS  ,"""""REPRESENTAR Y DISTRIBUIR EN LOS MERCADOS NACIONALES E INTERNACIONALES DE TODA CLASE DE MERCANCIAS DE PRODUCTOS MANUFACTURADOS Y MATERIAS PRIMAS MEDIANTE LA IMPORTACION Y LA EXPORTACION DE LOS MISMOS, AL EFECTO LA COMPAÑIA PODRIA ESTABLECER SUCURSALES, ALMACENES, CONCESIONES O SUSCRIBIR CONTRATOS DE AGENCIA, REPRESENTACION O COMISION EN EL PAIS O EN EL EXTERIOR, DISTRIBUIR Y COMERCIALIZAR LOS MERCADOS NACIONALES E INTERNACIONALES CASCOS PARA CICLISTAS Y MOTOCICLISTASS ""    ",C2229 - Fabricación de artículos de plástico n.c.p.,01. ANUAL,9/27/2006,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 89 42 107,ANTIOQUIA,ITAGUI-ANTIOQUIA,CL 89 42 10 7,ANTIOQUIA,ITAGUI-ANTIOQUIA,4481157,3017813335,CONTABILIDAD@INDUCASCOS.COM,162692,,,Si,No,,Si,03. LIMPIO,No,,,Si
160298,860506611,12/31/2019,50 NIIF Pymes - Separados,Si,,RAPIDEXXUS SA,"COMPRA , VENTA Y MANTENIMIENTO DE EQUIPOS AERONAUTICOS","H5223 - Actividades de aeropuertos, servicios de navegación aérea y demás actividades conexas al transporte aéreo",01. ANUAL,3/2/1982,1/1/2050,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 68D # 25B-86 OF 503,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CARRERA 68D # 25B-86 OF 503,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,4275133,3002650977,RAPIDEXXUS@RAPIDEXXUS.COM,167904,,,Si,No,,Si,03. LIMPIO,No,,,Si
160299,800112784,12/31/2019,50 NIIF Pymes - Separados,Si,,ORBIMUNDO CONSTRUCCIONES E INVERSIONES SAS,CONSTRUCCION DE EDIFICACIONES PARA USO RESIDENCIAL POR CUENTA PROPIA,F4111 - Construcción de edificios residenciales,01. ANUAL,11/15/1990,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 93 19 31 OF 102,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CL 93 19 31 OF 102,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6209277,3153341010,leandrog@orbimundo.com.co,431391,,,Si,Si,AUDIT & CONSULTING COMPANY SAS,Si,03. LIMPIO,No,,,Si
160305,890301315,12/31/2019,50 NIIF Pymes - Separados,Si,,EDUARDO CAÑON BRAVO Y CIA S EN C ,CULTIVO DE CAÑA ,A0124 - Cultivo de caña de azúcar,01. ANUAL,6/5/1964,3/30/2031,ACUERDO DE REESTRUCTURACIÓN,04. SOCIEDAD EN COMANDITA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Calle 6 oeste 1b 30 ofic 101 edificio indigo ,VALLE,CALI-VALLE,Calle 6 oeste 1b 30 ofic 101 edificio indigo ,VALLE,CALI-VALLE,3481664,3217750673,agropecuaria.ospina@gmail.com ,2657-6,,,Si,No,,Si,03. LIMPIO,No,,,Si
160307,890320002,12/31/2019,50 NIIF Pymes - Separados,No,200000000,SHINCHI TANAKA Y CIA S EN C,"ES CONSTRUIR, ADMINISTRAR, INCREMENTAR Y PRECAUTELAR UN PATRIMONIO FAMILIAR CON ANIMO DE LUCRO CIVIL",A0124 - Cultivo de caña de azúcar,01. ANUAL,6/25/1981,6/25/2031,ACTIVA,04. SOCIEDAD EN COMANDITA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 18 N 4 N 43 BRR VERSALLES,VALLE,CALI-VALLE,CL 18 N 4 N 43 BRR VERSALLES,VALLE,CALI-VALLE,6681854,3155864829,shitahortalizaslimpias@hotmail.es,438739-6,,,Si,No,,Si,03. LIMPIO,No,,,Si
160317,812000025,12/31/2019,50 NIIF Pymes - Separados,Si,,CENOR S.A.S,COMERCIALIZADORA DE MATERIALES PARA LA CONSTRUCCION,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",01. ANUAL,3/1/1995,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,"Calle 4 20 211 CAUCASIA, ANTIOQUIA",ANTIOQUIA,CAUCASIA-ANTIOQUIA,Calle 4 20 211 ,ANTIOQUIA,CAUCASIA-ANTIOQUIA,8392238,3148795422,ae@cenor1.com.co,21-212685-12,,,Si,No,,,,No,,,Si
160326,860077099,12/31/2019,50 NIIF Pymes - Separados,Si,,PAYC S.A.S.,"Prestacion  de servicios en ejercicio de las profesiones de ingenieria, arquitectura y afines ,gerencia, asesoria, interventoria, consultoria ....",M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,01. ANUAL,8/14/1980,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 75 13 51 P 6,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CL 75 13 51 P 6,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,3256500,3187824917,gerencia@payc.com.co,139815,,,Si,Si,ASTAF AUDITORES Y CONSULTORES CONTABLES S.A.S.,Si,03. LIMPIO,No,,,Si
160333,900413047,12/31/2019,50 NIIF Pymes - Separados,Si,,ALIANZA URIBE S.A.S.,ACTIVIDADES DE ADMINISTRACION EMPRESARIAL,M7010 - Actividades de administración empresarial,01. ANUAL,10/28/2010,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 80  65 145,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CL 80  65 145,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4447628,3137168551,fmontoya@coorditanques.com,21-443108-12,,,Si,Si,GCT & ASOCIADOS  S.A.S.,Si,03. LIMPIO,No,,,Si
160379,900320206,12/31/2019,50 NIIF Pymes - Separados,No,,DOBLE R ARQUITECTURA E INGENIERIA SAS,EJECUCION CONTRATACION Y CONSTRUCCION DE TODA CLASE  DE OBRAS CIVILES Y ARQUITECTONICAS ,M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,01. ANUAL,10/20/2009,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 15 A No 121-12  OFICINA 501,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CRA 15 A No 121-12 OFICINA 501,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6203317,3186559263,CONTACTO@DOBLERAEI.COM,1941528,,,Si,No,,Si,03. LIMPIO,No,,,Si
160382,900648406,12/31/2019,50 NIIF Pymes - Separados,Si,,SUEÑO ESTEREO S A S,"La sociedad podrá desarrollar cualquier actividad lícita de comercio, y, en particular, la realización de espectáculos, festivales, eventos sociales, actividades musicales, teatrales y otras actividades artísticas, culturales y de esparcimiento,",R9007 - Actividades de espectáculos musicales en vivo,01. ANUAL,6/26/2013,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Cr 7 74 C  09,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,Cr 7 74 C  09,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,4660807,3165363538,contabilidad@paramopresenta.com,2357583,,,Si,Si,SOLUCIONA CONSULTORIA Y NEGOCIOS SAS,Si,03. LIMPIO,No,,,Si
160403,830068604,12/31/2019,50 NIIF Pymes - Separados,Si,,COMERCIALIZADORA INTERNACIONAL FLORES DE APOSENTOS SAS,COMERCIALIZACION Y VENTAS DE PRODUCTOS COLOMIBIANOS EN EL EXTERIOR,G4620 - Comercio al por mayor de materias primas agropecuarias; animales vivos,01. ANUAL,2/28/2000,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 117 6 56,BOGOTA D.C.,USAQUEN-BOGOTA D.C.,CL 117 6 56,BOGOTA D.C.,USAQUEN-BOGOTA D.C.,6129811,3104782634,jefecontab@aposentos.com.co,998329,,,Si,Si,BKF INTERNATIONAL S.A.,Si,03. LIMPIO,No,,,Si
160414,811016281,12/31/2019,50 NIIF Pymes - Separados,Si,,INMOBILIARIA SIGU S.A,ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,01. ANUAL,11/12/1998,11/4/2048,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 43 A 16 A SUR 38 1305,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CL 79 SUR NRO. 52A 145 INT 101,ANTIOQUIA,LA-ESTRELLA-ANTIOQUIA,3136125,3136725333,jeannette_arias@hotmail.com,141571,,,Si,No,,Si,03. LIMPIO,No,,,Si
160456,830013009,12/31/2019,50 NIIF Pymes - Separados,Si,,DESARROLLADORA DE PROYECTOS DE INGENIERIA SAS,Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,M7110 - Actividades de arquitectura e ingeniería y otras actividades conexas de consultoría técnica,01. ANUAL,10/24/1995,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 57 C 127 D 12,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CR 57 C 127 D 12,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,2719974,3183411397,contactenos@depiltda.com,679249,,,Si,No,,Si,03. LIMPIO,No,,,Si
160466,900245670,12/31/2019,50 NIIF Pymes - Separados,Si,,E -COMERCE GLOBAL SAS,OPERATIVO LOGISTICO DE EVENTOS,M7310 - Publicidad,01. ANUAL,10/6/2008,10/9/2028,ACTIVA,07. EMPRESA UNIPERSONAL,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,KM 9 VIA SIBERIA TENJO FINCA EL JEREZ,CUNDINAMARCA,TENJO-CUNDINAMARCA,KM 9 VIA SIBERIA TENJO,CUNDINAMARCA,TENJO-CUNDINAMARCA,1111111,3164204138,financiera@e-comerceglobal.com,1843883,,,Si,No,,Si,03. LIMPIO,No,,,Si
160475,900773129,6/30/2019,50 NIIF Pymes - Separados,Si,,DEL RIO INVERSIONES SAS,TENENCIA E INVERSION DE INMUEBLES Y DE ACCIONES,"K6499 - Otras actividades de servicio financiero, excepto las de seguros y pensiones n.c.p.",02. SEMESTRAL,9/17/2014,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 59 # 5 30,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,CL 59 # 5 30,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,4320341,3009121596,contador_rio@flexportdecolombia.com.co,2499525,,,Si,Si,OPC RIVEROS SAS,Si,03. LIMPIO,No,,,Si
160539,900427794,12/31/2019,50 NIIF Pymes - Separados,Si,,INVERSIONES INMOBILIARIAS DE LA NOVENA SAS,"A.EL EJERCICIO PROPIO DE LA ACTIVIDAD INMOBILIARIA, INCLUYENDO ACTIVIDADES PROPIAS DE CORRETAJE INMOBILIARIO ,PUDIENDO OBRAR COMO AGENTE INTERMEDIARIO EN LA TAREA DE PONER EN RELACION A DOS O MAS PERSONAS ,CON EL FIN DE QUE CELEBREN UN NEGOCIO SOBRE INMUEBLES ,DE CARACTER INDUSTRIAL,COMERCIAL O DE VIVIENDA URBANA O RURAL ,LA PROMOCION,CONSTRUCCIÓN ,REMODELACION,COMPRA,VENTA  ALQUILER Y/O ADMINISTRACION DE BIENES INMUEBLES  PROPIOS O POR CUENTYA DE OTRAS PERSONAS ,LA PRESTACION DE SERVICIOS PROFESIONALES DE AVALUO COMERCIAL DE TODA CLASE DE BIENES INMUEBLES ; DIRECTAMENTE O SUBCONTRATANDO EL EJERCICIO DE TODAS LAS ANTERIORES ACTIVIADES",F4112 - Construcción de edificios no residenciales,01. ANUAL,3/31/2011,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 12 10-58 APARTADO POSTAL # 168,CUNDINAMARCA,CHIA-CUNDINAMARCA,CARREA 7 CALLE 247 CASA SANTA TERESITA ,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,8844259,3102875891,geniarismendi@gmail.com,2086910,,,Si,No,,Si,03. LIMPIO,No,,,Si
160561,900459737,12/31/2019,50 NIIF Pymes - Separados,Si,5469096,GRUPO EDS AUTOGAS SAS,VENTA AL POR MENOR DE COMBUSTIBLES SOLIDOS LIQUIDOS Y GASEOSOS PARA VEHICULOS AUTOMOTORES,G4731 - Comercio al por menor de combustible para automotores,01. ANUAL,8/29/2011,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 48 48 SUR 75 INT 129,ANTIOQUIA,ENVIGADO-ANTIOQUIA,CR 48 48 SUR 75 INT 129,ANTIOQUIA,ENVIGADO-ANTIOQUIA,2888484,3164068650,camilo.gomez@autogas.com.co,147763,,,Si,Si,DAF ASESORIAS SAS,Si,03. LIMPIO,No,,,Si
160585,900465022,12/31/2019,50 NIIF Pymes - Separados,Si,,INNOVACIONES TECNICAS Y RECURSOS CONSTRUCTIVOS SA SUCURSAL EN COLOMBIA,CONSTRUCCION DE VIAS Y OBRAS CIVILES,F4210 - Construcción de carreteras y vías de ferrocarril,01. ANUAL,1/21/2011,9/15/2026,ACTIVA,02. SUCURSAL EXTRANJERA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 93 18 28 OF 701,BOGOTA D.C.,BOSA-BOGOTA D.C.,CL 93 18 28 OF 701,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,6913386,3123008986,JENNYATUESTAM@HOTMAIL.COM,2142994,VALENCIA,245 - ESPAÑA,Si,No,,Si,03. LIMPIO,No,,,Si
160588,900150121,12/31/2019,50 NIIF Pymes - Separados,No,,MANAGEMENT AND QUALITY SAS,"esarrollar proyectos de gestión empresarial, inteligencia de negocios e información para la toma de decisiones a nivel estratégico, analítico y operativo",M7020 - Actividades de consultaría de gestión,01. ANUAL,4/25/2007,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Carrera 47 A # 95 - 56 Oficina 502,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,Carrera 47 A # 95 - 56 Oficina 502,BOGOTA D.C.,BOGOTA-D.C.-BOGOTA D.C.,4777854,3102318497,finanzas@myqorg.biz,1699727,,,Si,Si,TOWER CONSULTING WORLDWIDE S A S,Si,03. LIMPIO,No,,,Si
160594,830079821,12/31/2019,50 NIIF Pymes - Separados,Si,,INVERSIONES PROMEGA SAS,LA COMPRA VENTA IMPORTACION DISTRIBUCION DE VEHICULOS DE CUALQUIER INDOLE,G4511 - Comercio de vehículos automotores nuevos,01. ANUAL,12/7/2000,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 74 11 81,BOGOTA D.C.,CHAPINERO-BOGOTA D.C.,CL 74 11 81,BOGOTA D.C.,CHAPINERO-BOGOTA D.C.,3136130,3108785947,NOTIFICACIONES@KYOTOMOTORS.COM.CO,1054611,,,Si,Si,TOWER CONSULTING WORLDWIDE SAS,Si,03. LIMPIO,No,,,Si
